1.80e+04,7.03e+01,5.84e+00,7.33e-01,6.70e+01,8.81e+00,7.81e-01,7.99e-01,7.61e+01,8.87e+01,9.51e+01,1.40e+01,1.70e+01
1.82e+04,5.74e+01,6.75e+01,7.13e-01,6.70e+01,2.80e+02,7.81e-01,7.80e-01,7.38e+01,8.87e+01,9.51e+01,1.40e+01,1.70e+01
1.84e+04,6.10e+01,8.02e+01,7.10e-01,6.70e+01,1.64e+01,7.81e-01,7.39e-01,7.80e+01,8.87e+01,9.51e+01,1.40e+01,1.70e+01
1.86e+04,7.52e+01,3.93e+01,7.12e-01,6.70e+01,2.36e+01,7.81e-01,7.21e-01,7.79e+01,8.87e+01,9.51e+01,1.40e+01,1.70e+01
1.88e+04,5.69e+01,2.17e+02,7.12e-01,6.70e+01,1.03e+02,7.81e-01,7.54e-01,8.32e+01,8.87e+01,9.51e+01,1.40e+01,1.70e+01
1.90e+04,7.31e+01,1.63e+02,7.57e-01,6.70e+01,1.06e+01,7.81e-01,7.90e-01,8.29e+01,8.87e+01,9.51e+01,1.50e+01,1.80e+01
1.92e+04,6.71e+01,6.07e+01,7.15e-01,6.70e+01,4.20e+01,7.81e-01,7.07e-01,7.59e+01,8.87e+01,9.51e+01,1.40e+01,1.80e+01
1.94e+04,6.17e+01,7.52e+01,7.07e-01,6.70e+01,4.88e+01,7.81e-01,7.69e-01,7.42e+01,8.87e+01,9.51e+01,1.50e+01,1.80e+01
1.96e+04,6.83e+01,3.08e+02,7.04e-01,6.70e+01,8.36e+01,7.81e-01,6.83e-01,8.09e+01,8.87e+01,9.51e+01,1.50e+01,1.80e+01
1.98e+04,7.42e+01,1.13e+02,7.22e-01,6.70e+01,7.93e+00,7.81e-01,7.36e-01,8.59e+01,8.87e+01,9.51e+01,1.50e+01,1.80e+01
2.00e+04,7.18e+01,7.88e+00,7.00e-01,6.70e+01,2.87e+01,7.81e-01,8.76e-01,7.96e+01,8.87e+01,9.51e+01,1.50e+01,1.80e+01
2.02e+04,7.05e+01,2.25e+01,7.18e-01,6.70e+01,1.30e+01,7.81e-01,7.46e-01,7.59e+01,8.87e+01,9.51e+01,1.50e+01,1.80e+01
