1.92e+02,1.22e+01,1.00e+00,2.00e+00,2.00e+00,7.13e+00,7.13e+00,9.83e+00,8.09e-02,1.91e+00,1.91e+00,7.00e+00,3.00e+00
3.84e+02,1.24e+01,2.00e+00,4.00e+00,4.00e+00,7.55e+00,7.55e+00,1.32e+01,2.84e+01,1.58e+01,1.58e+01,7.00e+00,3.00e+00
5.76e+02,1.20e+01,2.00e+00,4.00e+00,4.00e+00,3.05e+01,7.55e+00,1.32e+01,2.47e+01,1.27e+02,1.58e+01,7.00e+00,4.00e+00
7.68e+02,8.27e+00,2.00e+00,4.00e+00,4.00e+00,3.90e+01,7.55e+00,1.32e+01,2.47e+01,1.91e+02,1.58e+01,7.00e+00,4.00e+00
9.60e+02,7.80e+00,2.00e+00,4.00e+00,4.00e+00,1.93e+01,7.55e+00,1.32e+01,1.79e+01,1.18e+02,1.58e+01,8.00e+00,4.00e+00
1.15e+03,7.81e+00,2.00e+00,4.00e+00,4.00e+00,3.27e+01,7.55e+00,1.32e+01,2.11e+01,7.52e+01,1.58e+01,8.00e+00,6.00e+00
1.34e+03,7.47e+00,2.00e+00,4.00e+00,4.00e+00,3.27e+01,7.55e+00,1.32e+01,2.36e+01,7.52e+01,1.58e+01,8.00e+00,6.00e+00
1.54e+03,1.09e+01,2.00e+00,5.00e+00,5.00e+00,5.26e+01,5.26e+01,6.28e+01,3.01e+01,2.30e+01,2.30e+01,8.00e+00,6.50e+00
1.73e+03,1.09e+01,2.00e+00,5.00e+00,5.00e+00,3.65e+01,5.26e+01,6.28e+01,1.78e+01,1.01e+02,2.30e+01,8.00e+00,7.00e+00
1.92e+03,1.03e+01,2.00e+00,5.00e+00,5.00e+00,5.26e+01,5.26e+01,6.28e+01,9.54e+00,2.30e+01,2.30e+01,8.00e+00,7.00e+00
2.11e+03,1.13e+01,2.00e+00,5.00e+00,5.00e+00,5.26e+01,5.26e+01,6.28e+01,1.24e+01,2.30e+01,2.30e+01,9.00e+00,8.00e+00
