3.04e+01,5.78e+01,3.00e+00
1.45e+01,2.44e+01,3.00e+00
3.88e+01,7.46e+01,4.00e+00
3.42e+01,6.15e+01,4.00e+00
1.48e+01,3.82e+01,1.00e+00
5.10e+00,1.12e+01,2.00e+00
3.38e+01,7.72e+01,3.00e+00
3.27e+01,8.04e+01,4.00e+00
3.44e+01,7.49e+01,2.00e+00
1.08e+01,3.14e+01,2.00e+00
5.39e+00,1.05e+01,4.00e+00
5.48e+00,1.29e+01,2.00e+00
3.89e+01,9.02e+01,4.00e+00
6.05e+00,1.39e+01,1.00e+00
5.42e+00,1.16e+01,3.00e+00
8.85e+00,1.49e+01,2.00e+00
6.75e+00,1.47e+01,3.00e+00
3.35e+01,6.02e+01,4.00e+00
1.44e+01,3.42e+01,1.00e+00
3.32e+01,6.53e+01,3.00e+00
4.28e+01,8.55e+01,4.00e+00
1.32e+01,2.25e+01,3.00e+00
3.27e+01,5.95e+01,5.00e+00
3.38e+01,6.40e+01,3.00e+00
3.53e+01,7.13e+01,3.00e+00
1.21e+01,1.53e+01,1.00e+00
8.87e+00,1.25e+01,2.00e+00
8.39e+00,1.64e+01,3.00e+00
6.92e+00,1.47e+01,4.00e+00
1.27e+01,2.29e+01,2.00e+00
1.41e+01,2.35e+01,3.00e+00
5.50e+00,1.27e+01,2.00e+00
7.33e+00,1.60e+01,3.00e+00
2.86e+01,6.91e+01,5.00e+00
1.49e+00,4.94e+00,2.00e+00
3.16e+01,6.28e+01,4.00e+00
3.66e+01,7.70e+01,4.00e+00
6.23e+00,1.23e+01,4.00e+00
2.67e+01,6.88e+01,4.00e+00
6.68e+00,1.65e+01,3.00e+00
3.51e+01,6.46e+01,4.00e+00
3.43e+01,6.28e+01,4.00e+00
2.82e+01,7.73e+01,4.00e+00
1.87e+01,5.28e+01,3.00e+00
1.28e+01,4.16e+01,3.00e+00
6.40e+00,1.29e+01,3.00e+00
6.50e+00,1.24e+01,1.00e+00
8.83e+00,1.67e+01,2.00e+00
2.47e+01,5.90e+01,3.00e+00
6.32e+00,1.24e+01,1.00e+00
8.31e+00,1.38e+01,3.00e+00
3.73e+01,9.23e+01,3.00e+00
2.60e+01,7.92e+01,3.00e+00
2.15e+01,5.02e+01,2.00e+00
3.82e+01,8.21e+01,4.00e+00
3.28e+01,7.11e+01,5.00e+00
3.19e+01,7.41e+01,3.00e+00
5.67e+00,1.11e+01,4.00e+00
6.94e+00,1.62e+01,1.00e+00
2.97e+01,5.44e+01,4.00e+00
1.33e+01,2.06e+01,3.00e+00
3.38e+01,7.84e+01,4.00e+00
2.59e+01,5.82e+01,3.00e+00
8.86e+00,2.34e+01,1.00e+00
8.35e+00,1.44e+01,2.00e+00
3.41e+01,6.11e+01,4.00e+00
6.64e+00,1.49e+01,3.00e+00
2.22e+01,5.81e+01,1.00e+00
6.49e+00,1.37e+01,3.00e+00
5.08e+00,9.21e+00,1.00e+00
7.35e+00,1.58e+01,3.00e+00
3.54e+01,6.69e+01,4.00e+00
3.33e+01,8.83e+01,3.00e+00
3.42e+01,6.23e+01,4.00e+00
8.47e+00,1.30e+01,3.00e+00
7.14e+00,1.36e+01,4.00e+00
8.10e+00,1.47e+01,3.00e+00
7.67e+00,1.42e+01,2.00e+00
3.20e+01,7.77e+01,3.00e+00
3.48e+01,7.57e+01,4.00e+00
3.37e+01,6.06e+01,4.00e+00
7.13e+00,1.37e+01,4.00e+00
5.37e+00,1.24e+01,2.00e+00
2.32e+01,6.27e+01,4.00e+00
5.67e+00,1.19e+01,4.00e+00
8.04e+00,1.40e+01,2.00e+00
3.45e+01,6.54e+01,3.00e+00
3.32e+01,6.87e+01,3.00e+00
8.69e+00,1.53e+01,2.00e+00
1.05e+01,1.48e+01,2.00e+00
2.37e+01,5.25e+01,3.00e+00
2.47e+01,6.95e+01,4.00e+00
3.57e+01,8.41e+01,4.00e+00
2.38e+01,6.71e+01,4.00e+00
5.01e+00,9.70e+00,1.00e+00
3.49e+01,6.43e+01,4.00e+00
3.66e+01,8.25e+01,3.00e+00
6.63e+00,1.28e+01,3.00e+00
3.28e+01,6.22e+01,4.00e+00
2.66e+01,6.22e+01,4.00e+00
1.04e+01,1.41e+01,2.00e+00
6.28e+00,1.11e+01,4.00e+00
9.72e+00,1.52e+01,2.00e+00
1.98e+01,7.73e+01,1.00e+00
3.76e+01,7.09e+01,3.00e+00
7.91e+00,1.31e+01,3.00e+00
8.03e+00,1.29e+01,2.00e+00
1.20e+01,2.59e+01,2.00e+00
7.71e+00,1.50e+01,2.00e+00
6.14e+00,9.97e+00,2.00e+00
4.22e+00,8.00e+00,1.00e+00
2.92e+00,7.99e+00,1.00e+00
5.01e+00,1.06e+01,3.00e+00
1.31e+01,2.12e+01,3.00e+00
3.62e+01,8.46e+01,3.00e+00
5.98e+00,1.30e+01,4.00e+00
3.35e+01,6.69e+01,4.00e+00
7.13e+00,1.45e+01,4.00e+00
3.50e+01,6.53e+01,5.00e+00
3.42e+01,6.70e+01,3.00e+00
5.56e+00,1.22e+01,2.00e+00
2.05e+01,4.69e+01,3.00e+00
9.66e+00,1.48e+01,2.00e+00
3.19e+01,6.30e+01,2.00e+00
1.03e+01,1.43e+01,3.00e+00
6.38e+00,1.20e+01,2.00e+00
2.84e+01,6.28e+01,2.00e+00
1.18e+01,3.67e+01,3.00e+00
5.87e+00,1.53e+01,1.00e+00
3.41e+01,6.17e+01,4.00e+00
3.60e+01,7.25e+01,4.00e+00
2.45e+01,6.40e+01,4.00e+00
3.50e+01,6.42e+01,4.00e+00
6.24e+00,1.24e+01,4.00e+00
8.03e+00,1.41e+01,2.00e+00
2.88e+01,5.35e+01,6.00e+00
1.57e+00,3.63e+00,0.00e+00
1.87e+01,5.42e+01,3.00e+00
3.13e+01,5.99e+01,4.00e+00
5.86e+00,1.20e+01,2.00e+00
2.37e+01,5.89e+01,3.00e+00
3.90e+00,7.03e+00,3.00e+00
6.38e+00,1.24e+01,4.00e+00
