9.91e+00,1.14e+01,1.40e+01
5.22e+00,1.09e+01,2.20e+01
5.31e+00,1.04e+01,2.80e+01
1.00e+01,1.02e+01,2.70e+01
8.90e+00,1.01e+01,2.30e+01
4.27e+00,8.57e+00,2.00e+01
5.64e+00,1.05e+01,2.40e+01
9.81e+00,1.16e+01,2.10e+01
4.80e+00,1.03e+01,2.30e+01
6.00e+00,1.02e+01,2.50e+01
2.35e-01,9.89e-01,1.40e+01
8.37e+00,1.05e+01,1.70e+01
5.08e+00,1.01e+01,2.20e+01
6.12e+00,1.01e+01,2.10e+01
6.29e+00,1.05e+01,2.00e+01
7.88e+00,1.04e+01,3.20e+01
4.90e+00,1.00e+01,2.80e+01
7.28e+00,1.06e+01,3.10e+01
4.13e+00,9.98e+00,2.30e+01
6.62e+00,1.19e+01,2.00e+01
9.08e+00,9.96e+00,2.30e+01
8.91e+00,9.72e+00,2.50e+01
9.64e+00,1.04e+01,3.00e+01
9.18e+00,1.05e+01,3.20e+01
4.94e+00,1.02e+01,2.80e+01
8.41e+00,1.04e+01,1.70e+01
8.39e+00,9.49e+00,2.70e+01
9.08e+00,1.03e+01,2.10e+01
9.07e+00,1.28e+01,2.10e+01
8.53e+00,1.22e+01,2.00e+01
9.12e+00,1.05e+01,3.30e+01
1.97e+00,7.17e+00,2.50e+01
3.08e+00,8.43e+00,2.20e+01
9.68e+00,1.05e+01,2.20e+01
9.81e+00,1.01e+01,2.90e+01
9.33e+00,1.01e+01,3.40e+01
8.07e+00,1.03e+01,2.20e+01
8.11e+00,1.05e+01,2.50e+01
9.35e+00,1.19e+01,2.50e+01
3.81e+00,8.47e+00,2.50e+01
8.10e+00,1.05e+01,2.20e+01
5.80e+00,1.05e+01,2.70e+01
9.00e+00,9.85e+00,2.90e+01
7.93e+00,1.08e+01,1.90e+01
8.06e+00,1.01e+01,2.50e+01
8.25e+00,1.03e+01,2.70e+01
4.31e+00,9.96e+00,2.30e+01
9.60e+00,1.04e+01,2.30e+01
8.89e+00,1.02e+01,2.70e+01
5.65e+00,1.07e+01,1.70e+01
7.53e+00,9.22e+00,2.20e+01
4.18e+00,1.03e+01,2.40e+01
5.00e+00,1.02e+01,2.40e+01
5.69e+00,1.09e+01,2.20e+01
7.14e+00,1.08e+01,2.50e+01
3.31e+00,9.28e+00,2.10e+01
7.30e+00,1.03e+01,3.00e+01
4.71e+00,1.00e+01,3.20e+01
1.03e+01,1.25e+01,2.20e+01
8.07e+00,1.01e+01,2.40e+01
8.21e+00,1.01e+01,2.90e+01
5.62e+00,1.08e+01,2.40e+01
8.90e+00,1.17e+01,3.20e+01
6.37e+00,1.06e+01,2.50e+01
5.91e+00,1.05e+01,2.90e+01
6.67e+00,9.29e+00,1.40e+01
9.95e+00,1.07e+01,2.60e+01
5.03e+00,1.02e+01,2.50e+01
9.02e+00,1.05e+01,2.30e+01
6.13e+00,1.05e+01,3.20e+01
9.23e+00,1.04e+01,2.70e+01
8.24e+00,1.01e+01,2.90e+01
8.88e+00,1.01e+01,2.80e+01
8.73e+00,9.61e+00,2.20e+01
7.37e+00,1.07e+01,2.30e+01
9.05e+00,1.04e+01,2.20e+01
9.62e+00,1.01e+01,2.60e+01
1.15e+00,9.18e+00,2.80e+01
8.39e+00,9.03e+00,2.60e+01
8.58e+00,1.02e+01,2.10e+01
2.67e+00,8.45e+00,2.10e+01
1.02e+01,1.08e+01,2.70e+01
7.89e+00,1.04e+01,2.20e+01
5.09e+00,1.04e+01,2.80e+01
8.18e+00,1.06e+01,2.60e+01
5.64e+00,1.05e+01,2.00e+01
7.75e+00,1.02e+01,2.70e+01
7.88e+00,9.98e+00,2.50e+01
8.34e+00,9.62e+00,2.70e+01
3.18e+00,8.56e+00,2.30e+01
8.07e+00,1.05e+01,2.60e+01
5.00e+00,1.01e+01,2.90e+01
9.25e+00,1.05e+01,3.20e+01
8.67e+00,9.28e+00,2.40e+01
5.86e+00,1.01e+01,2.90e+01
7.81e+00,1.03e+01,2.40e+01
8.09e+00,1.08e+01,2.20e+01
9.00e+00,1.01e+01,2.50e+01
5.47e+00,1.01e+01,2.20e+01
7.87e+00,1.00e+01,2.80e+01
4.83e+00,9.99e+00,2.60e+01
1.02e+01,1.05e+01,2.70e+01
4.95e+00,1.00e+01,2.70e+01
5.15e+00,1.05e+01,3.60e+01
6.44e+00,1.05e+01,2.20e+01
9.11e+00,1.01e+01,3.50e+01
8.93e+00,1.02e+01,2.20e+01
6.56e+00,9.95e+00,2.50e+01
9.66e+00,1.02e+01,2.40e+01
6.78e+00,1.14e+01,2.40e+01
8.25e+00,1.01e+01,2.40e+01
9.32e+00,1.01e+01,2.10e+01
9.93e+00,1.05e+01,3.30e+01
9.19e+00,1.01e+01,2.40e+01
9.58e+00,1.11e+01,3.00e+01
6.30e+00,8.25e+00,2.00e+01
6.65e+00,9.57e+00,2.10e+01
8.21e+00,1.02e+01,2.60e+01
7.87e+00,1.01e+01,2.10e+01
4.66e+00,1.02e+01,2.50e+01
9.44e+00,1.01e+01,3.20e+01
8.21e+00,1.12e+01,2.00e+01
7.88e+00,1.05e+01,2.30e+01
7.70e+00,9.77e+00,2.60e+01
5.52e+00,1.05e+01,1.80e+01
9.15e+00,1.04e+01,2.10e+01
1.03e+01,1.05e+01,3.40e+01
1.00e+01,1.06e+01,3.00e+01
5.32e+00,1.11e+01,1.90e+01
9.13e+00,1.01e+01,2.80e+01
2.84e+00,9.89e+00,1.50e+01
9.56e+00,1.02e+01,2.20e+01
9.35e+00,1.02e+01,2.00e+01
7.62e+00,9.66e+00,2.10e+01
8.69e+00,1.01e+01,2.20e+01
5.14e+00,1.05e+01,3.40e+01
8.22e+00,1.11e+01,2.40e+01
1.05e+01,1.13e+01,2.30e+01
4.90e+00,9.64e+00,2.10e+01
9.29e+00,1.02e+01,1.70e+01
5.75e+00,1.01e+01,2.50e+01
8.79e+00,1.12e+01,2.00e+01
1.01e+01,1.05e+01,3.20e+01
7.31e+00,1.05e+01,2.40e+01
8.95e+00,1.01e+01,2.80e+01
4.07e+00,1.01e+01,2.60e+01
9.20e+00,1.04e+01,2.60e+01
7.39e+00,1.12e+01,1.50e+01
9.67e+00,1.06e+01,2.90e+01
4.75e+00,1.05e+01,2.20e+01
8.39e+00,1.10e+01,3.30e+01
5.62e+00,9.71e+00,2.10e+01
8.11e+00,1.03e+01,2.00e+01
5.03e+00,1.04e+01,2.80e+01
9.18e+00,1.01e+01,1.90e+01
9.38e+00,9.92e+00,2.40e+01
1.02e+01,1.05e+01,2.70e+01
9.02e+00,1.01e+01,2.70e+01
8.87e+00,1.01e+01,2.80e+01
8.98e+00,1.04e+01,2.60e+01
9.28e+00,1.05e+01,2.90e+01
9.16e+00,1.02e+01,2.10e+01
9.19e+00,1.02e+01,3.00e+01
9.57e+00,1.06e+01,2.30e+01
5.14e+00,1.00e+01,2.80e+01
9.16e+00,1.03e+01,3.00e+01
7.79e+00,1.11e+01,2.50e+01
9.11e+00,1.13e+01,2.40e+01
8.55e+00,1.04e+01,2.80e+01
9.93e+00,1.10e+01,1.90e+01
4.80e-01,3.84e+00,2.10e+01
5.48e+00,1.02e+01,2.20e+01
4.70e+00,1.00e+01,2.40e+01
8.83e+00,1.01e+01,2.50e+01
7.51e+00,1.05e+01,2.50e+01
5.30e+00,1.13e+01,2.00e+01
7.15e+00,1.04e+01,2.20e+01
4.73e+00,9.90e+00,3.00e+01
5.44e+00,1.01e+01,2.90e+01
9.17e+00,1.05e+01,2.80e+01
9.09e+00,1.02e+01,3.10e+01
7.04e+00,1.03e+01,2.70e+01
7.99e+00,1.03e+01,1.90e+01
7.00e+00,9.54e+00,1.90e+01
9.06e+00,1.01e+01,2.30e+01
8.73e+00,1.03e+01,2.10e+01
5.05e+00,1.03e+01,2.60e+01
6.72e+00,1.02e+01,1.80e+01
1.16e+00,3.67e+00,2.70e+01
7.75e+00,1.02e+01,2.50e+01
1.81e+00,1.07e+01,2.30e+01
9.07e+00,1.02e+01,3.00e+01
7.39e+00,1.09e+01,2.90e+01
9.07e+00,1.03e+01,1.50e+01
9.04e+00,9.78e+00,2.80e+01
9.21e+00,1.02e+01,2.80e+01
6.06e+00,9.91e+00,2.30e+01
6.16e+00,1.04e+01,2.50e+01
5.79e+00,1.06e+01,2.60e+01
8.23e+00,1.01e+01,2.80e+01
3.98e+00,9.95e+00,2.40e+01
5.00e+00,1.01e+01,2.40e+01
1.04e+01,1.17e+01,2.40e+01
9.19e+00,1.04e+01,3.10e+01
6.12e+00,1.02e+01,2.40e+01
9.29e+00,1.14e+01,2.90e+01
8.64e+00,9.95e+00,2.30e+01
4.20e+00,9.89e+00,2.50e+01
9.56e+00,1.03e+01,3.10e+01
9.58e+00,1.01e+01,3.80e+01
9.01e+00,1.01e+01,2.70e+01
8.84e+00,9.96e+00,3.10e+01
1.02e+01,1.05e+01,2.60e+01
9.10e+00,1.08e+01,2.60e+01
7.67e+00,1.05e+01,2.20e+01
8.99e+00,1.07e+01,2.30e+01
9.67e+00,1.08e+01,2.30e+01
8.31e+00,9.81e+00,3.00e+01
8.24e+00,1.04e+01,2.70e+01
5.05e+00,1.05e+01,2.50e+01
8.88e+00,1.05e+01,2.40e+01
2.71e+00,9.50e+00,2.00e+01
4.77e+00,1.15e+01,2.10e+01
2.46e+00,9.98e+00,2.00e+01
6.67e+00,1.05e+01,2.40e+01
6.29e+00,1.04e+01,2.20e+01
5.43e+00,1.03e+01,2.50e+01
7.11e+00,9.88e+00,2.40e+01
9.55e+00,1.04e+01,1.60e+01
8.91e+00,1.15e+01,2.00e+01
5.11e+00,1.02e+01,2.40e+01
8.97e+00,1.02e+01,3.20e+01
7.28e+00,9.62e+00,2.80e+01
9.12e+00,9.97e+00,3.70e+01
7.76e+00,1.01e+01,2.20e+01
9.23e+00,1.04e+01,2.80e+01
7.50e+00,1.03e+01,2.70e+01
5.24e+00,1.02e+01,3.00e+01
9.11e+00,1.01e+01,3.50e+01
7.59e+00,1.01e+01,2.40e+01
9.08e+00,1.03e+01,2.80e+01
5.86e+00,1.02e+01,1.90e+01
5.17e+00,1.06e+01,1.90e+01
4.96e+00,1.03e+01,2.90e+01
4.75e+00,1.06e+01,2.70e+01
8.52e+00,1.05e+01,2.40e+01
5.10e+00,1.01e+01,2.80e+01
7.74e+00,1.04e+01,2.50e+01
5.34e+00,9.96e+00,2.40e+01
5.66e+00,8.41e+00,2.30e+01
9.19e+00,1.11e+01,2.00e+01
9.02e+00,1.00e+01,2.70e+01
7.98e+00,1.01e+01,2.30e+01
7.06e+00,9.94e+00,3.40e+01
5.68e+00,1.06e+01,2.50e+01
9.31e+00,9.85e+00,2.40e+01
7.78e+00,1.00e+01,2.30e+01
5.13e+00,1.08e+01,2.20e+01
4.38e+00,1.00e+01,2.50e+01
6.33e+00,9.88e+00,2.60e+01
6.19e+00,1.05e+01,2.90e+01
8.32e+00,1.02e+01,3.60e+01
5.97e+00,9.37e+00,1.90e+01
5.75e+00,1.05e+01,2.30e+01
9.11e+00,1.02e+01,2.50e+01
