2.29e+01,5.75e+01,3.00e+00
3.24e+01,6.83e+01,4.00e+00
7.40e+00,1.58e+01,4.00e+00
2.97e+01,6.16e+01,4.00e+00
7.16e+00,1.56e+01,3.00e+00
9.22e+00,1.42e+01,3.00e+00
3.68e+01,8.79e+01,3.00e+00
2.38e+01,5.94e+01,4.00e+00
6.51e+00,1.33e+01,3.00e+00
3.10e+01,5.74e+01,5.00e+00
3.01e+01,8.10e+01,3.00e+00
1.87e+01,5.83e+01,3.00e+00
1.90e+01,4.25e+01,1.00e+00
3.08e+01,6.13e+01,3.00e+00
3.31e+01,7.68e+01,2.00e+00
2.85e+00,7.14e+00,1.00e+00
3.42e+01,6.18e+01,4.00e+00
3.38e+01,6.48e+01,4.00e+00
5.72e+00,1.46e+01,4.00e+00
3.22e+01,6.45e+01,4.00e+00
3.75e+00,8.56e+00,3.00e+00
3.49e+01,6.36e+01,3.00e+00
5.52e+00,1.23e+01,5.00e+00
3.38e+01,6.48e+01,3.00e+00
6.98e+00,1.50e+01,4.00e+00
3.46e+01,8.40e+01,3.00e+00
3.36e+01,6.72e+01,5.00e+00
3.35e+01,5.89e+01,5.00e+00
4.95e+00,8.38e+00,1.00e+00
3.51e+01,6.37e+01,4.00e+00
8.72e+00,1.53e+01,3.00e+00
3.64e+01,7.50e+01,4.00e+00
7.12e+00,1.49e+01,4.00e+00
3.69e+01,8.90e+01,5.00e+00
3.94e+01,8.05e+01,4.00e+00
3.23e+01,6.03e+01,5.00e+00
3.08e+01,6.61e+01,4.00e+00
1.09e+01,1.65e+01,2.00e+00
1.01e+01,4.89e+01,3.00e+00
1.21e+01,1.56e+01,1.00e+00
3.45e+01,8.84e+01,3.00e+00
3.54e+01,6.72e+01,3.00e+00
3.34e+01,6.36e+01,2.00e+00
7.63e+00,1.30e+01,2.00e+00
1.26e+01,1.67e+01,1.00e+00
1.49e+01,3.64e+01,1.00e+00
3.72e+00,1.03e+01,1.00e+00
3.94e+01,8.09e+01,4.00e+00
3.46e+01,6.22e+01,4.00e+00
1.68e+01,3.55e+01,1.00e+00
3.25e+01,6.00e+01,3.00e+00
1.15e+01,1.60e+01,3.00e+00
3.61e+01,6.98e+01,3.00e+00
3.33e+01,7.60e+01,4.00e+00
1.17e+01,1.53e+01,1.00e+00
5.25e+00,1.22e+01,5.00e+00
3.31e+01,6.07e+01,4.00e+00
7.90e+00,1.35e+01,2.00e+00
3.30e+01,6.35e+01,3.00e+00
3.31e+01,6.62e+01,3.00e+00
1.14e+01,1.47e+01,3.00e+00
6.46e+00,1.20e+01,4.00e+00
8.73e+00,1.78e+01,3.00e+00
7.46e+00,1.55e+01,4.00e+00
4.66e+00,1.02e+01,3.00e+00
2.74e+01,6.49e+01,3.00e+00
3.37e+01,6.44e+01,3.00e+00
3.57e+01,6.59e+01,3.00e+00
3.31e+01,6.18e+01,2.00e+00
3.18e+01,6.49e+01,4.00e+00
8.92e+00,1.52e+01,3.00e+00
7.92e+00,1.49e+01,2.00e+00
3.46e+01,6.71e+01,5.00e+00
7.76e+00,1.47e+01,2.00e+00
6.46e+00,1.49e+01,4.00e+00
3.32e+01,6.66e+01,5.00e+00
3.56e+01,6.73e+01,4.00e+00
2.35e+01,6.11e+01,5.00e+00
4.06e+01,8.26e+01,3.00e+00
6.62e+00,1.23e+01,4.00e+00
3.78e+01,8.32e+01,3.00e+00
6.30e+00,1.33e+01,1.00e+00
8.19e+00,1.48e+01,2.00e+00
3.23e+01,6.17e+01,5.00e+00
3.20e+01,6.10e+01,5.00e+00
3.48e+01,7.69e+01,3.00e+00
3.40e+01,6.42e+01,3.00e+00
3.04e+01,5.68e+01,4.00e+00
3.32e+01,7.68e+01,3.00e+00
8.42e+00,1.39e+01,3.00e+00
3.24e+01,6.06e+01,3.00e+00
3.27e+01,6.08e+01,3.00e+00
3.80e+00,8.71e+00,1.00e+00
3.06e+01,6.23e+01,4.00e+00
