5.05e+00,9.69e+00,4.00e+00
3.18e+01,6.06e+01,3.00e+00
6.09e+00,1.38e+01,2.00e+00
5.51e+00,1.20e+01,2.00e+00
3.23e+01,6.03e+01,5.00e+00
3.19e+01,7.28e+01,4.00e+00
1.27e+01,1.62e+01,3.00e+00
6.35e+00,1.30e+01,4.00e+00
3.20e+01,5.89e+01,3.00e+00
1.07e+01,1.53e+01,1.00e+00
2.07e+01,4.42e+01,2.00e+00
3.05e+01,6.94e+01,2.00e+00
6.05e+00,1.38e+01,2.00e+00
4.03e+01,8.38e+01,3.00e+00
3.71e+01,7.45e+01,3.00e+00
3.52e+01,8.52e+01,3.00e+00
3.24e+01,6.29e+01,4.00e+00
6.14e+00,1.31e+01,3.00e+00
2.59e+01,5.92e+01,2.00e+00
3.64e+01,7.36e+01,3.00e+00
2.78e+01,6.54e+01,4.00e+00
1.07e+01,1.61e+01,1.00e+00
2.21e+01,5.55e+01,3.00e+00
3.16e+01,6.81e+01,3.00e+00
2.61e+01,6.90e+01,4.00e+00
2.57e+01,5.82e+01,2.00e+00
6.57e+00,1.42e+01,2.00e+00
3.09e+01,5.83e+01,3.00e+00
5.42e+00,1.20e+01,3.00e+00
3.61e+01,6.64e+01,3.00e+00
3.67e+01,8.43e+01,4.00e+00
7.96e+00,1.31e+01,2.00e+00
1.52e+01,4.61e+01,3.00e+00
1.10e+01,1.33e+01,2.00e+00
7.05e+00,1.48e+01,3.00e+00
3.40e+01,6.09e+01,4.00e+00
1.35e+00,2.50e+00,0.00e+00
2.18e+01,6.05e+01,2.00e+00
5.60e+00,1.13e+01,4.00e+00
3.35e+01,6.09e+01,4.00e+00
3.33e+01,6.06e+01,4.00e+00
3.26e+01,7.22e+01,4.00e+00
6.53e+00,1.33e+01,4.00e+00
1.11e+01,2.19e+01,3.00e+00
3.43e+01,7.62e+01,3.00e+00
3.02e+01,7.03e+01,2.00e+00
5.27e+00,1.07e+01,2.00e+00
4.91e+00,1.05e+01,5.00e+00
8.73e+00,1.50e+01,2.00e+00
3.87e+01,8.15e+01,3.00e+00
9.29e+00,3.04e+01,3.00e+00
7.01e+00,1.54e+01,4.00e+00
1.79e+01,4.33e+01,3.00e+00
8.79e+00,1.35e+01,2.00e+00
1.49e+01,3.75e+01,1.00e+00
3.04e+01,5.88e+01,6.00e+00
1.36e+01,3.16e+01,2.00e+00
3.39e+01,7.70e+01,4.00e+00
7.24e+00,1.39e+01,4.00e+00
2.50e+01,6.62e+01,2.00e+00
3.27e+01,6.65e+01,3.00e+00
2.96e+01,6.72e+01,2.00e+00
1.00e+01,1.38e+01,2.00e+00
3.48e+01,6.15e+01,4.00e+00
6.44e+00,1.30e+01,1.00e+00
3.27e+01,6.39e+01,2.00e+00
8.90e+00,1.67e+01,2.00e+00
1.19e+01,1.61e+01,1.00e+00
1.65e+01,4.76e+01,4.00e+00
3.53e+01,6.56e+01,3.00e+00
3.02e+01,6.94e+01,2.00e+00
2.89e+01,5.75e+01,5.00e+00
5.83e+00,1.22e+01,1.00e+00
5.16e+00,1.08e+01,2.00e+00
3.01e+01,5.88e+01,6.00e+00
2.34e+01,4.48e+01,3.00e+00
3.13e+01,7.46e+01,3.00e+00
1.55e+01,3.88e+01,3.00e+00
3.54e+01,6.87e+01,5.00e+00
3.40e+01,7.53e+01,4.00e+00
1.15e+01,1.47e+01,1.00e+00
1.35e+01,2.05e+01,3.00e+00
4.06e+01,8.27e+01,4.00e+00
2.71e+01,6.04e+01,2.00e+00
4.95e+00,1.11e+01,5.00e+00
2.70e+01,5.86e+01,3.00e+00
7.08e+00,1.38e+01,4.00e+00
7.32e+00,1.19e+01,2.00e+00
7.57e+00,2.71e+01,1.00e+00
3.06e+01,5.81e+01,5.00e+00
6.33e+00,1.38e+01,1.00e+00
2.94e+00,7.18e+00,3.00e+00
1.24e+01,1.89e+01,3.00e+00
1.13e+01,1.33e+01,1.00e+00
1.27e+01,2.28e+01,3.00e+00
3.22e+01,6.34e+01,3.00e+00
1.66e+01,4.96e+01,4.00e+00
5.45e+00,1.51e+01,3.00e+00
3.24e+01,6.27e+01,6.00e+00
5.19e+00,8.61e+00,4.00e+00
1.21e+01,1.66e+01,1.00e+00
7.88e+00,1.63e+01,2.00e+00
3.32e+01,5.88e+01,5.00e+00
3.63e+01,7.97e+01,2.00e+00
2.26e+01,6.34e+01,3.00e+00
3.38e+01,6.11e+01,4.00e+00
3.25e+01,6.20e+01,2.00e+00
5.22e+00,8.48e+00,1.00e+00
1.21e+01,2.81e+01,2.00e+00
8.59e+00,1.50e+01,2.00e+00
3.39e+01,7.07e+01,3.00e+00
7.23e+00,1.57e+01,3.00e+00
1.14e+01,1.49e+01,2.00e+00
5.62e+00,1.27e+01,3.00e+00
5.64e+00,1.22e+01,2.00e+00
6.85e+00,1.32e+01,4.00e+00
3.11e+01,5.87e+01,5.00e+00
3.08e+01,5.68e+01,6.00e+00
1.37e+01,4.59e+01,4.00e+00
5.87e+00,1.14e+01,2.00e+00
2.45e+01,6.92e+01,2.00e+00
5.47e+00,1.20e+01,2.00e+00
5.56e+00,1.14e+01,4.00e+00
4.23e+01,8.78e+01,4.00e+00
6.25e+00,1.20e+01,4.00e+00
2.30e+01,6.55e+01,3.00e+00
3.65e+01,6.98e+01,4.00e+00
3.59e+01,6.68e+01,4.00e+00
3.32e+01,6.13e+01,4.00e+00
4.24e+01,9.11e+01,4.00e+00
5.31e+00,1.18e+01,5.00e+00
1.78e+01,4.06e+01,3.00e+00
3.28e+01,6.98e+01,5.00e+00
3.05e+01,6.72e+01,2.00e+00
3.67e+00,7.87e+00,1.00e+00
2.82e+01,7.21e+01,3.00e+00
3.40e+01,7.89e+01,5.00e+00
5.71e+00,1.33e+01,2.00e+00
2.64e+01,6.87e+01,3.00e+00
1.08e+01,2.28e+01,2.00e+00
2.93e+01,5.51e+01,4.00e+00
2.50e+01,7.34e+01,1.00e+00
2.63e+01,5.70e+01,2.00e+00
2.34e+01,7.60e+01,3.00e+00
3.41e+01,6.57e+01,4.00e+00
3.07e+01,7.43e+01,2.00e+00
1.85e+01,5.29e+01,3.00e+00
1.04e+01,2.05e+01,2.00e+00
3.31e+01,7.10e+01,4.00e+00
6.96e+00,1.40e+01,3.00e+00
1.03e+01,3.33e+01,1.00e+00
4.04e+01,8.49e+01,4.00e+00
3.06e+01,7.11e+01,5.00e+00
1.27e+01,2.28e+01,3.00e+00
2.60e+01,5.77e+01,2.00e+00
2.49e+01,6.28e+01,2.00e+00
3.52e+01,7.66e+01,3.00e+00
2.53e+01,6.00e+01,2.00e+00
3.05e+00,9.26e+00,1.00e+00
4.43e+00,8.08e+00,1.00e+00
3.53e+01,6.54e+01,3.00e+00
7.48e+00,1.43e+01,3.00e+00
3.13e+01,5.76e+01,5.00e+00
5.50e+00,1.19e+01,4.00e+00
5.42e+00,1.27e+01,3.00e+00
1.10e+01,1.32e+01,1.00e+00
8.49e+00,1.44e+01,3.00e+00
3.10e+01,5.53e+01,4.00e+00
1.16e+01,1.45e+01,1.00e+00
3.19e+01,6.02e+01,5.00e+00
6.98e+00,1.46e+01,3.00e+00
3.31e+01,7.38e+01,4.00e+00
3.48e+01,7.69e+01,5.00e+00
2.68e+01,5.52e+01,2.00e+00
3.21e+00,9.84e+00,1.00e+00
1.01e+01,1.25e+01,2.00e+00
2.00e+01,5.48e+01,3.00e+00
5.89e+00,1.10e+01,4.00e+00
1.05e+01,1.32e+01,2.00e+00
3.18e+01,5.85e+01,3.00e+00
1.40e+00,3.17e+00,0.00e+00
3.93e+00,9.78e+00,1.00e+00
8.83e+00,1.54e+01,3.00e+00
3.23e+01,7.49e+01,4.00e+00
3.18e+01,6.32e+01,2.00e+00
3.30e+01,5.89e+01,5.00e+00
2.85e+01,7.57e+01,3.00e+00
1.30e+01,2.10e+01,2.00e+00
1.84e+01,3.18e+01,3.00e+00
3.10e+01,6.52e+01,3.00e+00
3.67e+01,7.51e+01,3.00e+00
1.06e+01,1.50e+01,2.00e+00
