1.92e+02,2.80e+01,5.98e+02,0.00e+00,3.52e+04,3.52e+04,0.00e+00,0.00e+00,1.75e+02,1.75e+02,4.38e+02,7.00e+00,3.00e+00
3.84e+02,3.27e+01,7.23e+02,6.67e-02,3.73e+04,3.73e+04,2.67e-01,2.67e-01,1.82e+02,1.82e+02,4.45e+02,7.00e+00,5.00e+00
5.76e+02,3.85e+01,1.76e+03,6.67e-01,3.88e+04,3.88e+04,6.67e-01,6.67e-01,1.90e+02,1.90e+02,4.41e+02,7.00e+00,3.00e+00
7.68e+02,3.30e+01,7.18e+02,1.20e+00,3.88e+04,3.82e+04,6.67e-01,1.20e+00,1.85e+02,1.90e+02,4.41e+02,7.00e+00,2.00e+00
9.60e+02,3.67e+01,1.61e+03,1.20e+00,3.88e+04,3.79e+04,6.67e-01,1.20e+00,1.80e+02,1.90e+02,4.41e+02,7.00e+00,2.00e+00
1.15e+03,4.73e+01,2.87e+03,1.73e+00,3.88e+04,3.84e+04,6.67e-01,1.73e+00,1.74e+02,1.90e+02,4.41e+02,7.00e+00,2.00e+00
1.34e+03,3.82e+01,1.13e+03,1.73e+00,3.88e+04,3.83e+04,6.67e-01,1.73e+00,1.76e+02,1.90e+02,4.41e+02,7.00e+00,2.00e+00
1.54e+03,4.37e+01,1.48e+03,2.20e+00,3.88e+04,3.79e+04,6.67e-01,2.53e+00,1.97e+02,1.90e+02,4.41e+02,8.00e+00,3.00e+00
1.73e+03,4.32e+01,2.19e+03,2.53e+00,3.88e+04,3.88e+04,6.67e-01,2.53e+00,1.84e+02,1.90e+02,4.41e+02,7.00e+00,2.00e+00
1.92e+03,3.36e+01,9.01e+02,3.53e+00,3.88e+04,3.82e+04,6.67e-01,3.53e+00,1.99e+02,1.90e+02,4.41e+02,8.00e+00,3.00e+00
2.11e+03,3.64e+01,1.27e+03,4.80e+00,3.88e+04,3.78e+04,6.67e-01,4.80e+00,1.71e+02,1.90e+02,4.41e+02,7.00e+00,2.00e+00
2.30e+03,3.71e+01,1.01e+03,5.00e+00,3.88e+04,3.77e+04,6.67e-01,4.80e+00,1.88e+02,1.90e+02,4.41e+02,7.00e+00,2.00e+00
2.50e+03,3.77e+01,8.38e+02,6.40e+00,3.95e+04,3.95e+04,6.40e+00,6.40e+00,1.79e+02,1.79e+02,4.43e+02,8.00e+00,3.00e+00
2.69e+03,4.15e+01,1.71e+03,8.13e+00,4.04e+04,4.04e+04,7.53e+00,7.53e+00,1.64e+02,1.64e+02,4.72e+02,8.00e+00,3.00e+00
2.88e+03,4.45e+01,1.96e+03,8.80e+00,4.04e+04,3.97e+04,7.53e+00,8.27e+00,1.88e+02,1.64e+02,4.72e+02,7.00e+00,2.00e+00
3.07e+03,5.09e+01,3.86e+03,1.09e+01,4.04e+04,3.87e+04,7.53e+00,1.03e+01,1.72e+02,1.64e+02,4.72e+02,8.00e+00,3.00e+00
3.26e+03,5.43e+01,5.21e+03,1.29e+01,4.04e+04,3.77e+04,7.53e+00,1.25e+01,1.89e+02,1.64e+02,4.72e+02,1.70e+01,3.20e+01
3.46e+03,6.10e+01,6.02e+03,1.51e+01,4.04e+04,3.67e+04,7.53e+00,1.48e+01,1.94e+02,1.64e+02,4.72e+02,1.80e+01,3.50e+01
3.65e+03,5.94e+01,5.88e+03,1.73e+01,4.04e+04,3.67e+04,7.53e+00,1.73e+01,1.83e+02,1.64e+02,4.72e+02,1.90e+01,3.80e+01
3.84e+03,6.34e+01,6.90e+03,1.97e+01,4.54e+04,4.54e+04,2.03e+01,2.03e+01,1.75e+02,1.75e+02,4.68e+02,2.00e+01,4.00e+01
4.03e+03,6.54e+01,7.21e+03,1.93e+01,5.10e+04,5.10e+04,1.70e+01,1.70e+01,1.87e+02,1.87e+02,4.96e+02,2.20e+01,4.30e+01
