1.54e+04,8.04e+00,9.88e+00,8.15e+00,2.37e+01,3.40e+01,3.50e+01
1.58e+04,8.21e+00,1.65e+00,8.15e+00,2.37e+01,3.40e+01,3.60e+01
1.63e+04,8.23e+00,1.65e+00,8.15e+00,2.37e+01,3.50e+01,3.60e+01
1.68e+04,8.36e+00,9.02e+00,8.15e+00,2.37e+01,3.50e+01,3.70e+01
1.73e+04,8.26e+00,1.18e+00,8.15e+00,2.37e+01,3.50e+01,3.70e+01
1.78e+04,7.26e+00,6.19e+00,6.19e+00,2.22e+01,3.50e+01,3.80e+01
1.82e+04,6.54e+00,6.10e+00,6.19e+00,2.22e+01,3.50e+01,3.90e+01
1.87e+04,6.94e+00,6.20e+00,6.19e+00,2.22e+01,3.50e+01,3.90e+01
1.92e+04,7.90e+00,1.08e+01,6.19e+00,2.22e+01,3.60e+01,4.00e+01
1.97e+04,8.25e+00,9.56e+00,6.19e+00,2.22e+01,3.70e+01,4.10e+01
2.02e+04,8.04e+00,4.54e+00,6.19e+00,2.22e+01,3.90e+01,4.50e+01
2.06e+04,7.31e+00,8.11e+00,6.19e+00,2.22e+01,3.90e+01,4.50e+01
2.11e+04,7.28e+00,7.14e+00,6.19e+00,2.22e+01,3.90e+01,4.60e+01
2.16e+04,8.05e+00,3.42e+00,3.42e+00,2.26e+01,4.00e+01,4.70e+01
2.21e+04,8.08e+00,-2.82e-01,3.42e+00,2.26e+01,4.00e+01,4.80e+01
2.26e+04,8.14e+00,5.96e+00,3.42e+00,2.26e+01,4.00e+01,4.90e+01
2.30e+04,8.75e+00,7.14e+00,3.42e+00,2.26e+01,4.00e+01,4.90e+01
2.35e+04,8.90e+00,3.47e+00,3.42e+00,2.26e+01,4.00e+01,4.90e+01
2.40e+04,8.94e+00,1.02e+00,3.42e+00,2.26e+01,4.00e+01,5.00e+01
2.45e+04,8.87e+00,6.75e-01,3.42e+00,2.26e+01,4.10e+01,5.05e+01
2.50e+04,8.79e+00,4.08e+00,3.42e+00,2.26e+01,4.05e+01,5.00e+01
2.54e+04,8.75e+00,2.82e+00,3.42e+00,2.26e+01,4.10e+01,5.10e+01
2.59e+04,8.66e+00,6.14e+00,6.14e+00,2.92e+01,4.10e+01,5.10e+01
2.64e+04,8.48e+00,2.08e+00,6.14e+00,2.92e+01,4.10e+01,5.10e+01
2.69e+04,8.44e+00,5.51e+00,6.14e+00,2.92e+01,4.10e+01,5.20e+01
2.74e+04,8.54e+00,8.44e+00,6.14e+00,2.92e+01,4.10e+01,5.30e+01
2.78e+04,8.74e+00,8.71e+00,6.14e+00,2.92e+01,4.20e+01,5.40e+01
2.83e+04,8.30e+00,7.01e+00,6.14e+00,2.92e+01,4.10e+01,5.30e+01
2.88e+04,5.98e+00,1.50e+00,6.14e+00,2.92e+01,3.80e+01,4.70e+01
2.93e+04,6.03e+00,3.70e+00,6.14e+00,2.92e+01,3.80e+01,4.80e+01
2.98e+04,6.38e+00,1.91e+00,6.14e+00,2.92e+01,4.00e+01,4.90e+01
3.02e+04,6.04e+00,3.60e+00,6.14e+00,2.92e+01,4.10e+01,5.10e+01
3.07e+04,5.68e+00,2.19e+00,2.19e+00,3.07e+01,4.20e+01,5.50e+01
3.12e+04,5.41e+00,7.56e+00,7.56e+00,3.94e+01,4.10e+01,5.20e+01
3.17e+04,5.97e+00,5.47e+00,7.56e+00,3.94e+01,4.10e+01,5.20e+01
3.22e+04,5.29e+00,5.69e+00,7.56e+00,3.94e+01,4.10e+01,5.20e+01
3.26e+04,5.75e+00,7.08e+00,7.56e+00,3.94e+01,4.10e+01,5.10e+01
3.31e+04,5.61e+00,7.45e+00,7.56e+00,3.94e+01,4.10e+01,5.20e+01
3.36e+04,5.16e+00,6.25e+00,7.56e+00,3.94e+01,4.00e+01,5.20e+01
3.41e+04,5.71e+00,7.25e+00,7.56e+00,3.94e+01,3.90e+01,5.10e+01
3.46e+04,6.06e+00,5.58e+00,7.56e+00,3.94e+01,4.10e+01,5.30e+01
3.50e+04,5.80e+00,4.44e+00,7.56e+00,3.94e+01,4.00e+01,5.30e+01
3.55e+04,5.86e+00,7.19e+00,7.56e+00,3.94e+01,4.10e+01,5.40e+01
3.60e+04,5.49e+00,5.69e+00,7.56e+00,3.94e+01,4.10e+01,5.40e+01
3.65e+04,6.44e+00,7.61e+00,7.56e+00,3.94e+01,4.10e+01,5.50e+01
3.70e+04,6.44e+00,4.40e+00,7.56e+00,3.94e+01,4.20e+01,5.50e+01
3.74e+04,6.09e+00,2.39e+00,7.56e+00,3.94e+01,4.10e+01,5.60e+01
3.79e+04,5.54e+00,6.35e+00,7.56e+00,3.94e+01,4.20e+01,5.60e+01
3.84e+04,5.90e+00,3.19e+00,7.56e+00,3.94e+01,4.20e+01,5.70e+01
3.89e+04,6.09e+00,3.15e+00,7.56e+00,3.94e+01,4.20e+01,5.70e+01
3.94e+04,6.60e+00,8.17e+00,7.56e+00,3.94e+01,4.20e+01,5.70e+01
3.98e+04,6.72e+00,6.40e+00,7.56e+00,3.94e+01,4.30e+01,5.80e+01
4.03e+04,8.00e+00,5.71e+00,7.56e+00,3.94e+01,4.60e+01,6.20e+01
4.08e+04,7.65e+00,2.76e+00,7.56e+00,3.94e+01,4.60e+01,6.20e+01
4.13e+04,8.16e+00,3.48e+00,7.56e+00,3.94e+01,4.60e+01,6.20e+01
4.18e+04,8.51e+00,4.88e+00,7.56e+00,3.94e+01,4.60e+01,6.20e+01
4.22e+04,8.46e+00,4.88e+00,7.56e+00,3.94e+01,4.50e+01,6.20e+01
4.27e+04,8.02e+00,3.83e+00,7.56e+00,3.94e+01,4.55e+01,6.30e+01
4.32e+04,7.96e+00,6.40e+00,7.56e+00,3.94e+01,4.60e+01,6.40e+01
4.37e+04,8.53e+00,3.34e+00,7.56e+00,3.94e+01,4.50e+01,6.30e+01
4.42e+04,7.10e+00,3.34e+00,7.56e+00,3.94e+01,4.50e+01,6.30e+01
4.46e+04,8.47e+00,1.03e+01,7.56e+00,3.94e+01,4.50e+01,6.40e+01
4.51e+04,8.53e+00,8.28e+00,7.56e+00,3.94e+01,5.00e+01,6.80e+01
4.56e+04,8.53e+00,7.10e+00,7.56e+00,3.94e+01,5.00e+01,6.90e+01
4.61e+04,8.53e+00,4.30e+00,7.56e+00,3.94e+01,5.00e+01,7.00e+01
4.66e+04,8.92e+00,4.11e+00,7.56e+00,3.94e+01,5.10e+01,7.10e+01
4.70e+04,8.92e+00,3.60e+00,7.56e+00,3.94e+01,5.10e+01,7.10e+01
4.75e+04,8.75e+00,2.88e+00,7.56e+00,3.94e+01,5.10e+01,7.20e+01
4.80e+04,8.61e+00,2.88e+00,7.56e+00,3.94e+01,5.10e+01,7.20e+01
4.85e+04,8.53e+00,2.39e+00,7.56e+00,3.94e+01,5.20e+01,7.20e+01
4.90e+04,8.53e+00,2.81e+00,7.56e+00,3.94e+01,5.20e+01,7.30e+01
4.94e+04,8.53e+00,2.39e+00,7.56e+00,3.94e+01,5.30e+01,7.40e+01
4.99e+04,8.53e+00,3.91e+00,7.56e+00,3.94e+01,5.40e+01,7.50e+01
5.04e+04,8.53e+00,6.22e+00,7.56e+00,3.94e+01,5.40e+01,7.50e+01
5.09e+04,8.42e+00,5.21e+00,7.56e+00,3.94e+01,5.40e+01,7.60e+01
5.14e+04,8.50e+00,5.28e+00,7.56e+00,3.94e+01,5.50e+01,7.60e+01
5.18e+04,8.42e+00,5.18e+00,7.56e+00,3.94e+01,5.40e+01,7.70e+01
5.23e+04,7.77e+00,1.01e+00,7.56e+00,3.94e+01,5.40e+01,7.70e+01
5.28e+04,8.10e+00,5.09e+00,7.56e+00,3.94e+01,5.50e+01,7.70e+01
5.33e+04,8.62e+00,4.64e+00,7.56e+00,3.94e+01,5.40e+01,7.80e+01
5.38e+04,8.58e+00,5.10e+00,7.56e+00,3.94e+01,5.50e+01,7.80e+01
5.42e+04,8.36e+00,7.00e+00,7.56e+00,3.94e+01,5.50e+01,7.90e+01
5.47e+04,8.50e+00,5.69e+00,7.56e+00,3.94e+01,5.50e+01,7.90e+01
5.52e+04,7.76e+00,2.40e+00,7.56e+00,3.94e+01,5.50e+01,7.80e+01
5.57e+04,7.76e+00,2.93e+00,7.56e+00,3.94e+01,5.60e+01,8.00e+01
5.62e+04,6.59e+00,2.88e+00,7.56e+00,3.94e+01,4.70e+01,6.70e+01
5.66e+04,6.40e+00,2.88e+00,7.56e+00,3.94e+01,4.70e+01,6.70e+01
5.71e+04,6.83e+00,6.65e+00,7.56e+00,3.94e+01,4.80e+01,6.80e+01
5.76e+04,6.48e+00,1.04e+01,7.56e+00,3.94e+01,4.80e+01,6.80e+01
5.81e+04,6.24e+00,2.21e+00,7.56e+00,3.94e+01,4.80e+01,6.80e+01
5.86e+04,6.71e+00,2.21e+00,7.56e+00,3.94e+01,4.80e+01,6.90e+01
5.90e+04,6.86e+00,3.72e+00,7.56e+00,3.94e+01,4.80e+01,7.05e+01
5.95e+04,6.36e+00,4.34e+00,7.56e+00,3.94e+01,4.90e+01,7.10e+01
6.00e+04,6.95e+00,2.38e+00,7.56e+00,3.94e+01,4.90e+01,7.10e+01
6.05e+04,6.59e+00,4.85e+00,7.56e+00,3.94e+01,4.90e+01,7.10e+01
6.10e+04,7.31e+00,2.94e+00,7.56e+00,3.94e+01,5.00e+01,7.15e+01
6.14e+04,6.71e+00,2.42e+00,7.56e+00,3.94e+01,4.90e+01,7.10e+01
6.19e+04,6.19e+00,2.89e+00,7.56e+00,3.94e+01,4.90e+01,7.10e+01
6.24e+04,6.59e+00,2.82e+00,7.56e+00,3.94e+01,4.90e+01,7.20e+01
6.29e+04,7.23e+00,1.78e+00,7.56e+00,3.94e+01,4.90e+01,7.30e+01
6.34e+04,7.06e+00,6.97e+00,7.56e+00,3.94e+01,4.90e+01,7.30e+01
6.38e+04,6.03e+00,8.47e+00,7.56e+00,3.94e+01,4.90e+01,7.40e+01
6.43e+04,5.95e+00,7.43e+00,7.56e+00,3.94e+01,5.00e+01,7.50e+01
6.48e+04,6.64e+00,7.43e+00,7.56e+00,3.94e+01,5.00e+01,7.50e+01
6.53e+04,5.49e+00,3.50e+00,7.56e+00,3.94e+01,5.00e+01,7.50e+01
6.58e+04,6.43e+00,5.59e+00,7.56e+00,3.94e+01,5.10e+01,7.70e+01
6.62e+04,6.79e+00,5.57e+00,7.56e+00,3.94e+01,5.10e+01,7.70e+01
6.67e+04,7.45e+00,3.95e+00,7.56e+00,3.94e+01,5.10e+01,7.70e+01
6.72e+04,6.48e+00,4.06e+00,7.56e+00,3.94e+01,5.20e+01,7.80e+01
6.77e+04,7.94e+00,4.06e+00,7.56e+00,3.94e+01,5.70e+01,8.60e+01
6.82e+04,6.73e+00,7.17e+00,7.56e+00,3.94e+01,5.30e+01,8.00e+01
6.86e+04,5.72e+00,6.68e+00,7.56e+00,3.94e+01,5.30e+01,7.90e+01
6.91e+04,6.27e+00,4.25e+00,7.56e+00,3.94e+01,5.40e+01,8.30e+01
6.96e+04,6.85e+00,4.69e+00,7.56e+00,3.94e+01,5.50e+01,8.60e+01
7.01e+04,6.83e+00,4.66e+00,7.56e+00,3.94e+01,5.50e+01,8.50e+01
7.06e+04,6.87e+00,5.84e+00,7.56e+00,3.94e+01,5.70e+01,8.90e+01
7.10e+04,6.58e+00,4.56e+00,7.56e+00,3.94e+01,5.70e+01,8.80e+01
7.15e+04,6.53e+00,3.69e+00,7.56e+00,3.94e+01,5.50e+01,8.30e+01
7.20e+04,6.14e+00,3.04e+00,7.56e+00,3.94e+01,5.60e+01,8.70e+01
7.25e+04,5.19e+00,4.30e+00,7.56e+00,3.94e+01,5.50e+01,8.30e+01
7.30e+04,5.17e+00,2.73e+00,7.56e+00,3.94e+01,5.40e+01,8.30e+01
7.34e+04,4.58e+00,4.02e+00,7.56e+00,3.94e+01,5.50e+01,8.30e+01
7.39e+04,5.11e+00,4.02e+00,7.56e+00,3.94e+01,5.50e+01,8.30e+01
7.44e+04,4.85e+00,3.57e+00,7.56e+00,3.94e+01,5.50e+01,8.40e+01
7.49e+04,5.47e+00,3.62e+00,7.56e+00,3.94e+01,5.60e+01,8.60e+01
7.54e+04,4.86e+00,6.55e+00,7.56e+00,3.94e+01,5.70e+01,8.70e+01
7.58e+04,5.11e+00,4.50e+00,7.56e+00,3.94e+01,5.70e+01,8.80e+01
7.63e+04,5.29e+00,7.63e+00,7.56e+00,3.94e+01,5.80e+01,8.80e+01
7.68e+04,4.93e+00,9.20e+00,7.56e+00,3.94e+01,5.70e+01,8.80e+01
7.73e+04,4.74e+00,9.20e+00,7.56e+00,3.94e+01,5.80e+01,9.00e+01
7.78e+04,4.80e+00,6.31e+00,7.56e+00,3.94e+01,5.80e+01,9.00e+01
7.82e+04,4.56e+00,5.00e+00,7.56e+00,3.94e+01,5.80e+01,9.00e+01
7.87e+04,4.38e+00,4.15e+00,7.56e+00,3.94e+01,5.80e+01,9.10e+01
7.92e+04,3.82e+00,7.57e+00,7.56e+00,3.94e+01,5.90e+01,9.10e+01
7.97e+04,3.98e+00,7.86e+00,7.56e+00,3.94e+01,5.80e+01,9.10e+01
8.02e+04,4.13e+00,7.02e+00,7.56e+00,3.94e+01,5.80e+01,9.00e+01
8.06e+04,4.33e+00,2.94e+00,7.56e+00,3.94e+01,5.80e+01,9.10e+01
8.11e+04,4.95e+00,2.94e+00,7.56e+00,3.94e+01,5.80e+01,9.20e+01
8.16e+04,5.08e+00,3.48e+00,7.56e+00,3.94e+01,5.90e+01,9.30e+01
8.21e+04,5.19e+00,3.78e+00,7.56e+00,3.94e+01,5.90e+01,9.30e+01
8.26e+04,4.92e+00,4.76e+00,7.56e+00,3.94e+01,6.00e+01,9.40e+01
8.30e+04,4.89e+00,5.56e+00,7.56e+00,3.94e+01,6.00e+01,9.40e+01
8.35e+04,5.24e+00,6.95e+00,7.56e+00,3.94e+01,5.90e+01,9.40e+01
8.40e+04,5.03e+00,8.47e+00,7.56e+00,3.94e+01,5.90e+01,9.40e+01
8.45e+04,4.35e+00,8.47e+00,7.56e+00,3.94e+01,6.00e+01,9.50e+01
8.50e+04,4.55e+00,8.47e+00,7.56e+00,3.94e+01,6.00e+01,9.60e+01
8.54e+04,4.84e+00,5.15e+00,7.56e+00,3.94e+01,6.10e+01,9.80e+01
8.59e+04,4.68e+00,4.67e+00,7.56e+00,3.94e+01,6.00e+01,9.60e+01
8.64e+04,5.08e+00,6.34e+00,7.56e+00,3.94e+01,6.00e+01,9.70e+01
8.69e+04,4.74e+00,4.72e+00,7.56e+00,3.94e+01,6.00e+01,9.70e+01
8.74e+04,5.46e+00,6.75e+00,7.56e+00,3.94e+01,6.00e+01,9.70e+01
8.78e+04,5.26e+00,7.10e+00,7.56e+00,3.94e+01,6.10e+01,9.80e+01
8.83e+04,6.13e+00,7.10e+00,7.56e+00,3.94e+01,6.10e+01,9.80e+01
8.88e+04,6.16e+00,7.10e+00,7.56e+00,3.94e+01,6.20e+01,9.90e+01
8.93e+04,7.20e+00,8.24e+00,7.56e+00,3.94e+01,6.20e+01,9.90e+01
8.98e+04,7.06e+00,4.33e+00,7.56e+00,3.94e+01,6.20e+01,1.00e+02
9.02e+04,7.11e+00,8.12e+00,7.56e+00,3.94e+01,6.20e+01,1.00e+02
9.07e+04,6.71e+00,6.88e+00,7.56e+00,3.94e+01,6.20e+01,1.00e+02
9.12e+04,6.72e+00,1.08e+01,7.56e+00,3.94e+01,6.20e+01,1.00e+02
9.17e+04,6.97e+00,6.80e+00,7.56e+00,3.94e+01,6.20e+01,1.01e+02
9.22e+04,6.80e+00,6.89e+00,7.56e+00,3.94e+01,6.20e+01,1.01e+02
9.26e+04,6.91e+00,9.53e-01,7.56e+00,3.94e+01,6.30e+01,1.02e+02
9.31e+04,5.99e+00,7.13e+00,7.56e+00,3.94e+01,6.40e+01,1.02e+02
9.36e+04,6.03e+00,1.41e+00,7.56e+00,3.94e+01,6.40e+01,1.02e+02
9.41e+04,5.40e+00,3.75e+00,7.56e+00,3.94e+01,6.40e+01,1.03e+02
9.46e+04,5.51e+00,6.69e+00,7.56e+00,3.94e+01,6.50e+01,1.03e+02
9.50e+04,5.95e+00,6.06e+00,7.56e+00,3.94e+01,6.50e+01,1.04e+02
9.55e+04,6.03e+00,3.02e+00,7.56e+00,3.94e+01,6.50e+01,1.04e+02
9.60e+04,6.30e+00,2.93e+00,7.56e+00,3.94e+01,6.50e+01,1.05e+02
9.65e+04,6.65e+00,6.78e+00,7.56e+00,3.94e+01,6.60e+01,1.05e+02
9.70e+04,6.38e+00,7.13e+00,7.56e+00,3.94e+01,6.60e+01,1.05e+02
9.74e+04,6.62e+00,3.83e+00,7.56e+00,3.94e+01,6.60e+01,1.05e+02
9.79e+04,6.98e+00,3.83e+00,7.56e+00,3.94e+01,6.60e+01,1.06e+02
9.84e+04,6.81e+00,3.69e+00,7.56e+00,3.94e+01,6.70e+01,1.07e+02
9.89e+04,6.67e+00,3.44e+00,7.56e+00,3.94e+01,6.60e+01,1.07e+02
9.94e+04,6.81e+00,3.43e+00,7.56e+00,3.94e+01,6.60e+01,1.07e+02
9.98e+04,7.05e+00,2.37e+00,7.56e+00,3.94e+01,6.70e+01,1.07e+02
1.00e+05,6.53e+00,6.93e+00,7.56e+00,3.94e+01,6.70e+01,1.08e+02
1.01e+05,6.91e+00,6.93e+00,7.56e+00,3.94e+01,6.70e+01,1.08e+02
1.01e+05,6.46e+00,9.46e-02,7.56e+00,3.94e+01,6.70e+01,1.08e+02
1.02e+05,6.86e+00,4.46e+00,7.56e+00,3.94e+01,6.80e+01,1.09e+02
1.02e+05,7.27e+00,-8.36e-03,7.56e+00,3.94e+01,6.80e+01,1.09e+02
1.03e+05,7.26e+00,2.35e-01,7.56e+00,3.94e+01,6.80e+01,1.10e+02
1.03e+05,7.49e+00,1.66e+00,7.56e+00,3.94e+01,6.90e+01,1.11e+02
1.04e+05,7.34e+00,6.83e+00,7.56e+00,3.94e+01,7.00e+01,1.11e+02
1.04e+05,7.32e+00,9.15e-01,7.56e+00,3.94e+01,7.00e+01,1.12e+02
1.05e+05,7.61e+00,1.19e+00,7.56e+00,3.94e+01,7.10e+01,1.14e+02
1.05e+05,7.78e+00,1.19e+00,7.56e+00,3.94e+01,7.10e+01,1.15e+02
1.06e+05,7.93e+00,8.35e-01,7.56e+00,3.94e+01,7.20e+01,1.17e+02
1.06e+05,7.63e+00,-2.91e+00,7.56e+00,3.94e+01,7.20e+01,1.17e+02
1.07e+05,7.69e+00,1.45e+00,7.56e+00,3.94e+01,7.20e+01,1.18e+02
1.07e+05,7.93e+00,6.16e+00,7.56e+00,3.94e+01,7.20e+01,1.18e+02
1.08e+05,8.32e+00,3.92e+00,7.56e+00,3.94e+01,7.30e+01,1.19e+02
1.08e+05,8.19e+00,1.98e+00,7.56e+00,3.94e+01,7.30e+01,1.19e+02
1.08e+05,7.65e+00,2.10e+00,7.56e+00,3.94e+01,7.30e+01,1.20e+02
1.09e+05,7.92e+00,1.97e+00,7.56e+00,3.94e+01,7.30e+01,1.21e+02
1.09e+05,8.06e+00,4.04e+00,7.56e+00,3.94e+01,7.30e+01,1.22e+02
1.10e+05,8.19e+00,4.04e+00,7.56e+00,3.94e+01,7.30e+01,1.22e+02
1.10e+05,8.19e+00,2.53e+00,7.56e+00,3.94e+01,7.30e+01,1.22e+02
1.11e+05,8.02e+00,5.10e+00,7.56e+00,3.94e+01,7.40e+01,1.23e+02
1.11e+05,7.23e+00,7.98e+00,7.56e+00,3.94e+01,7.40e+01,1.24e+02
1.12e+05,7.34e+00,7.33e+00,7.56e+00,3.94e+01,7.50e+01,1.24e+02
1.12e+05,6.99e+00,6.44e+00,7.56e+00,3.94e+01,7.50e+01,1.25e+02
1.13e+05,7.78e+00,8.08e+00,7.56e+00,3.94e+01,7.50e+01,1.25e+02
1.13e+05,7.82e+00,7.75e+00,7.56e+00,3.94e+01,7.60e+01,1.26e+02
1.14e+05,8.07e+00,3.15e+00,7.56e+00,3.94e+01,7.60e+01,1.26e+02
1.14e+05,8.44e+00,2.37e+00,7.56e+00,3.94e+01,7.60e+01,1.28e+02
1.15e+05,8.42e+00,2.87e+00,7.56e+00,3.94e+01,7.60e+01,1.28e+02
1.15e+05,8.22e+00,3.35e+00,7.56e+00,3.94e+01,7.70e+01,1.28e+02
1.16e+05,8.08e+00,5.36e+00,7.56e+00,3.94e+01,7.80e+01,1.29e+02
1.16e+05,8.21e+00,6.13e+00,7.56e+00,3.94e+01,7.90e+01,1.30e+02
1.17e+05,8.11e+00,6.13e+00,7.56e+00,3.94e+01,7.90e+01,1.30e+02
1.17e+05,7.64e+00,5.75e+00,7.56e+00,3.94e+01,7.90e+01,1.30e+02
1.18e+05,8.16e+00,4.14e+00,7.56e+00,3.94e+01,8.00e+01,1.30e+02
1.18e+05,7.50e+00,3.82e+00,7.56e+00,3.94e+01,8.00e+01,1.31e+02
1.19e+05,8.10e+00,4.40e+00,7.56e+00,3.94e+01,8.00e+01,1.31e+02
1.19e+05,8.48e+00,4.12e+00,7.56e+00,3.94e+01,8.00e+01,1.33e+02
1.20e+05,8.48e+00,4.07e+00,7.56e+00,3.94e+01,8.00e+01,1.32e+02
1.20e+05,6.65e+00,5.42e+00,7.56e+00,3.94e+01,8.00e+01,1.32e+02
1.20e+05,6.99e+00,3.78e+00,7.56e+00,3.94e+01,8.00e+01,1.32e+02
1.21e+05,7.35e+00,3.67e+00,7.56e+00,3.94e+01,8.00e+01,1.33e+02
1.21e+05,8.12e+00,4.91e+00,7.56e+00,3.94e+01,8.00e+01,1.33e+02
1.22e+05,7.71e+00,5.33e+00,7.56e+00,3.94e+01,8.00e+01,1.33e+02
1.22e+05,6.49e+00,4.18e+00,7.56e+00,3.94e+01,8.10e+01,1.33e+02
1.23e+05,6.68e+00,5.94e+00,7.56e+00,3.94e+01,8.00e+01,1.32e+02
1.23e+05,6.74e+00,6.53e+00,7.56e+00,3.94e+01,8.00e+01,1.32e+02
1.24e+05,7.02e+00,6.74e+00,7.56e+00,3.94e+01,8.10e+01,1.33e+02
1.24e+05,7.26e+00,5.07e+00,7.56e+00,3.94e+01,8.10e+01,1.33e+02
1.25e+05,7.58e+00,5.88e+00,7.56e+00,3.94e+01,8.10e+01,1.33e+02
1.25e+05,7.15e+00,4.10e+00,7.56e+00,3.94e+01,8.10e+01,1.34e+02
1.26e+05,7.11e+00,7.71e+00,7.56e+00,3.94e+01,8.20e+01,1.35e+02
1.26e+05,7.25e+00,5.15e+00,7.56e+00,3.94e+01,8.20e+01,1.34e+02
1.27e+05,7.28e+00,5.05e+00,7.56e+00,3.94e+01,8.20e+01,1.35e+02
1.27e+05,7.68e+00,6.00e+00,7.56e+00,3.94e+01,8.20e+01,1.34e+02
1.28e+05,7.44e+00,3.75e+00,7.56e+00,3.94e+01,8.20e+01,1.35e+02
1.28e+05,7.83e+00,5.08e+00,7.56e+00,3.94e+01,8.20e+01,1.35e+02
1.29e+05,8.14e+00,4.25e+00,7.56e+00,3.94e+01,8.20e+01,1.35e+02
1.29e+05,6.91e+00,6.54e+00,7.56e+00,3.94e+01,8.20e+01,1.35e+02
1.30e+05,6.51e+00,2.74e+00,7.56e+00,3.94e+01,8.20e+01,1.36e+02
1.30e+05,6.67e+00,2.24e+00,7.56e+00,3.94e+01,8.20e+01,1.36e+02
1.31e+05,6.77e+00,5.08e+00,7.56e+00,3.94e+01,8.30e+01,1.36e+02
1.31e+05,7.56e+00,4.98e+00,7.56e+00,3.94e+01,8.30e+01,1.38e+02
1.32e+05,8.13e+00,3.06e+00,7.56e+00,3.94e+01,8.30e+01,1.38e+02
1.32e+05,7.81e+00,4.01e+00,7.56e+00,3.94e+01,8.40e+01,1.38e+02
1.32e+05,8.29e+00,5.25e+00,7.56e+00,3.94e+01,8.40e+01,1.39e+02
1.33e+05,8.62e+00,2.07e+00,7.56e+00,3.94e+01,8.40e+01,1.40e+02
1.33e+05,8.66e+00,4.62e+00,7.56e+00,3.94e+01,8.40e+01,1.40e+02
1.34e+05,8.53e+00,6.10e+00,7.56e+00,3.94e+01,8.40e+01,1.40e+02
1.34e+05,8.55e+00,6.53e+00,7.56e+00,3.94e+01,8.40e+01,1.40e+02
1.35e+05,8.58e+00,4.15e+00,7.56e+00,3.94e+01,8.50e+01,1.41e+02
1.35e+05,8.94e+00,5.41e+00,7.56e+00,3.94e+01,8.40e+01,1.41e+02
1.36e+05,9.04e+00,3.80e+00,7.56e+00,3.94e+01,8.50e+01,1.41e+02
1.36e+05,9.11e+00,5.63e+00,7.56e+00,3.94e+01,8.50e+01,1.42e+02
1.37e+05,9.00e+00,6.11e+00,7.56e+00,3.94e+01,8.50e+01,1.43e+02
